order_id,user_id,restaurant_id,current_cart_items,candidate_addon_item,is_meal_complement,user_item_frequency,user_recent_diet_trend,addon_dietary_type,cart_dietary_type,delivery_distance_km,order_hour_of_day,addon_price,cart_value,item_rating,is_top_seller,target_added_to_cart
ORD10663,U1326,R535,Sushi Platter,Healthy Quinoa Salad,1,4,Balanced,Vegan,Veg,3.1,1,46.0,893.0,3.9,0,0
ORD10664,U1444,R546,Chicken Biryani,Green Tea,1,5,Balanced,Veg,Veg,4.7,15,157.0,1029.0,5.0,0,0
ORD10665,U1021,R524,Paneer Butter Masala,Miso Soup,1,3,Balanced,Vegan,Non-Veg,8.5,0,101.0,1248.0,,0,0
ORD10666,U1280,R534,Sushi Platter,Miso Soup,1,2,Healthy,Non-Veg,Non-Veg,5.1,10,127.0,736.0,3.3,0,0
ORD10667,U1347,R533,Beef Burger,Butter Naan,1,5,Healthy,Non-Veg,Non-Veg,6.7,22,95.0,318.0,3.4,1,1
ORD10668,U1257,R532,Paneer Butter Masala,Miso Soup,1,6,Healthy,Non-Veg,Vegan,7.6,9,113.0,1419.0,4.4,0,0
ORD10669,U1387,R535,Oatmeal Bowl,Extra Chutney,1,3,Balanced,Veg,Non-Veg,12.9,9,209.0,886.0,3.1,0,0
ORD10670,U1247,R529,Chicken Biryani,Healthy Quinoa Salad,1,0,Balanced,Non-Veg,Non-Veg,8.1,1,156.0,981.0,,0,0
ORD10671,U1211,R500,Sushi Platter,Extra Chutney,1,3,Balanced,Vegan,Non-Veg,5.8,2,249.0,1410.0,3.3,0,0
ORD10672,U1014,R513,Sushi Platter,Healthy Quinoa Salad,0,1,Balanced,Vegan,Vegan,4.1,7,201.0,1408.0,3.9,0,0
ORD10673,U1485,R539,Sushi Platter,Chocolate Brownie,1,0,Junk,Vegan,Veg,6.4,2,83.0,922.0,4.5,0,0
ORD10674,U1202,R511,Beef Burger,Healthy Quinoa Salad,1,1,Junk,Veg,Vegan,8.0,1,81.0,552.0,3.9,1,0
ORD10675,U1042,R518,Paneer Butter Masala,Extra Chutney,1,4,Healthy,Veg,Veg,11.3,2,97.0,1496.0,3.3,1,0
ORD10676,U1470,R534,Beef Burger,Healthy Quinoa Salad,1,2,Healthy,Non-Veg,Non-Veg,2.3,21,214.0,1069.0,3.5,1,0
ORD10677,U1274,R532,Pasta Alfredo,Chocolate Brownie,1,8,,Veg,Vegan,3.7,9,26.0,701.0,3.7,0,0
ORD10678,U1284,R534,Margherita Pizza,Chocolate Brownie,1,7,Junk,Vegan,Vegan,6.0,13,73.0,906.0,3.1,1,0
ORD10679,U1370,R537,Margherita Pizza,Mint Raita,1,3,Junk,Vegan,Veg,5.7,7,228.0,711.0,4.2,0,0
ORD10680,U1496,R532,Pasta Alfredo,Healthy Quinoa Salad,0,3,Healthy,Vegan,Vegan,6.2,9,167.0,1349.0,4.2,0,0
ORD10681,U1460,R505,Paneer Butter Masala,Butter Naan,0,3,Junk,Veg,Vegan,12.0,0,72.0,801.0,3.1,0,0
ORD10682,U1233,R510,Oatmeal Bowl,French Fries,0,0,Healthy,Vegan,Veg,5.2,19,70.0,1262.0,,0,0
ORD10683,U1393,R540,Beef Burger,Garlic Bread,1,3,Balanced,Non-Veg,Vegan,7.8,9,218.0,1284.0,3.8,1,1
ORD10684,U1098,R549,Chicken Biryani,Chocolate Brownie,1,3,Balanced,Veg,Vegan,9.5,19,226.0,1263.0,3.7,0,0
ORD10685,U1253,R540,Sushi Platter,Filter Coffee,1,4,Healthy,Vegan,Non-Veg,3.9,23,79.0,1125.0,4.1,0,0
ORD10686,U1474,R523,Sushi Platter,French Fries,1,1,Balanced,Vegan,Non-Veg,,2,117.0,1304.0,3.7,0,1
ORD10687,U1174,R515,Paneer Butter Masala,Green Tea,1,3,Balanced,Veg,Non-Veg,8.4,13,212.0,673.0,3.8,1,0
ORD10688,U1063,R522,Oatmeal Bowl,Healthy Quinoa Salad,0,4,Junk,Veg,Non-Veg,7.0,7,197.0,305.0,4.6,1,0
ORD10689,U1450,R533,Margherita Pizza,Extra Chutney,1,4,Junk,Non-Veg,Non-Veg,12.2,10,207.0,1287.0,3.3,0,0
ORD10690,U1240,R515,Margherita Pizza,Garlic Bread,1,2,Junk,Veg,Vegan,4.0,7,139.0,823.0,4.2,0,0
ORD10691,U1129,R544,Sushi Platter,Filter Coffee,0,5,Junk,Vegan,Vegan,13.3,15,230.0,322.0,4.0,1,0
ORD10692,U1062,R536,Paneer Butter Masala,French Fries,0,2,Junk,Non-Veg,Non-Veg,8.6,9,95.0,306.0,3.6,0,0
ORD10693,U1292,R550,Beef Burger,Healthy Quinoa Salad,0,4,Healthy,Vegan,Veg,9.3,21,56.0,365.0,,0,0
ORD10694,U1106,R536,Margherita Pizza,Mint Raita,0,3,Healthy,Vegan,Non-Veg,13.2,10,183.0,11451.562977985424,4.1,0,0
ORD10695,U1033,R516,Beef Burger,Green Tea,1,3,Junk,Vegan,Vegan,12.4,1,144.0,1110.0,4.0,0,0
ORD10696,U1204,R511,Oatmeal Bowl,Garlic Bread,0,2,Balanced,Veg,Veg,9.2,14,217.0,425.0,4.3,0,0
ORD10697,U1311,R514,Margherita Pizza,Butter Naan,1,2,Balanced,Veg,Non-Veg,11.4,9,39.0,1293.0,4.6,0,0
ORD10698,U1169,R533,Margherita Pizza,Mint Raita,1,1,Healthy,Vegan,Veg,6.8,12,214.0,530.0,4.9,0,0
ORD10699,U1306,R517,Masala Dosa,Filter Coffee,1,3,Healthy,Veg,Non-Veg,8.4,22,87.0,1221.0,4.3,1,1
ORD10700,U1160,R548,Margherita Pizza,Garlic Bread,1,5,Healthy,Vegan,Vegan,1.4,20,171.0,810.0,4.7,0,0
ORD10701,U1407,R517,Pasta Alfredo,Mint Raita,1,1,Balanced,Veg,Non-Veg,1.8,20,29.0,1138.0,,0,0
ORD10702,U1033,R544,Chicken Biryani,Green Tea,1,2,Healthy,Veg,Veg,12.5,22,160.0,665.0,4.1,0,1
ORD10703,U1096,R533,Pasta Alfredo,Butter Naan,1,3,Balanced,Veg,Vegan,1.4,19,185.0,619.0,3.4,0,1
ORD10704,U1390,R504,Paneer Butter Masala,Mint Raita,0,2,Healthy,Non-Veg,Non-Veg,3.0,9,105.0,1286.0,3.2,0,0
ORD10705,U1104,R545,Paneer Butter Masala,Miso Soup,1,3,Balanced,Veg,Non-Veg,12.0,1,70.0,198.0,4.1,1,0
ORD10706,U1311,R511,Beef Burger,Butter Naan,0,4,Healthy,Non-Veg,Non-Veg,0.5,7,144.0,1466.0,4.5,0,0
ORD10707,U1403,R516,Pasta Alfredo,Filter Coffee,1,1,Healthy,Non-Veg,Non-Veg,4.6,0,212.0,1025.0,3.8,0,0
ORD10708,U1301,R501,Pasta Alfredo,Green Tea,0,1,Balanced,Non-Veg,Vegan,9.0,22,94.0,734.0,4.3,0,0
ORD10709,U1418,R505,Pasta Alfredo,Healthy Quinoa Salad,1,3,Healthy,Vegan,Vegan,9.1,10,78.0,998.0,4.0,0,0
ORD10710,U1080,R522,Oatmeal Bowl,Extra Chutney,1,3,Junk,Veg,Non-Veg,11.8,12,84.0,316.0,3.9,1,0
ORD10711,U1259,R539,Margherita Pizza,Extra Chutney,1,3,,Vegan,Vegan,7.8,14,238.0,844.0,3.6,0,0
ORD10712,U1427,R515,Chicken Biryani,Extra Chutney,0,2,Healthy,Non-Veg,Veg,7.9,1,103.0,1480.0,3.8,1,0
ORD10713,U1469,R511,Beef Burger,Garlic Bread,0,1,Balanced,Veg,Vegan,11.0,14,21.0,468.0,3.7,1,0
ORD10714,U1179,R521,Pasta Alfredo,Filter Coffee,0,3,,Vegan,Veg,7.7,22,200.0,1125.0,4.3,0,0
ORD10715,U1176,R541,Pasta Alfredo,Green Tea,0,5,Junk,Non-Veg,Veg,9.3,8,181.0,737.0,3.2,0,0
ORD10716,U1482,R544,Masala Dosa,Butter Naan,1,0,,Vegan,Vegan,13.5,15,50.0,1031.0,3.2,0,0
ORD10717,U1182,R527,Beef Burger,Garlic Bread,0,8,Healthy,Vegan,Non-Veg,6.3,12,247.0,427.0,4.3,1,0
ORD10718,U1015,R528,Pasta Alfredo,Filter Coffee,1,4,Junk,Veg,Vegan,6.1,15,160.0,785.0,4.1,0,0
ORD10719,U1017,R547,Beef Burger,Healthy Quinoa Salad,1,1,Balanced,Veg,Veg,0.6,12,135.0,1473.0,3.9,0,1
ORD10720,U1487,R548,Margherita Pizza,Miso Soup,0,6,Healthy,Vegan,Veg,9.4,22,108.0,414.0,3.3,0,0
ORD10721,U1271,R530,Masala Dosa,Green Tea,1,0,Healthy,Veg,Vegan,0.9,8,227.0,1009.0,3.8,0,0
ORD10722,U1099,R537,Beef Burger,Extra Chutney,0,7,Junk,Veg,Veg,7.8,12,76.0,927.0,,1,1
ORD10723,U1286,R543,Chicken Biryani,Mint Raita,0,1,Balanced,Vegan,Vegan,12.2,21,86.0,913.0,4.8,0,0
ORD10724,U1148,R515,Chicken Biryani,Green Tea,0,3,Balanced,Veg,Vegan,8.5,9,48.0,980.0,4.4,0,1
ORD10725,U1284,R503,Paneer Butter Masala,Chocolate Brownie,1,1,Junk,Veg,Non-Veg,4.4,22,195.0,828.0,3.1,0,0
ORD10726,U1427,R537,Masala Dosa,Filter Coffee,1,1,Junk,Non-Veg,Veg,11.9,22,157.0,173.0,4.3,0,0
ORD10727,U1380,R542,Masala Dosa,French Fries,1,2,Healthy,Veg,Vegan,4.4,8,160.0,1365.0,3.5,0,0
ORD10728,U1435,R510,Paneer Butter Masala,Healthy Quinoa Salad,1,8,Junk,Non-Veg,Veg,11.1,20,70.0,1266.0,3.6,0,1
ORD10729,U1389,R515,Beef Burger,Miso Soup,0,2,Junk,Vegan,Vegan,9.3,21,170.0,385.0,3.4,0,1
ORD10730,U1117,R538,Masala Dosa,Healthy Quinoa Salad,1,6,Junk,Non-Veg,Vegan,3.0,15,196.0,708.0,4.6,0,0
ORD10731,U1140,R521,Chicken Biryani,Green Tea,1,3,Balanced,Vegan,Non-Veg,13.6,7,102.0,1190.0,4.3,0,0
ORD10732,U1136,R531,Chicken Biryani,French Fries,0,3,Junk,Veg,Vegan,3.4,8,204.0,1473.0,4.2,0,0
ORD10733,U1448,R503,Pasta Alfredo,Chocolate Brownie,0,5,Healthy,Veg,Non-Veg,14.8,19,100.0,1434.0,4.3,1,0
ORD10734,U1451,R534,Margherita Pizza,Butter Naan,1,8,,Non-Veg,Veg,0.6,7,194.0,1364.0,3.5,1,0
ORD10735,U1178,R527,Masala Dosa,Mint Raita,0,3,Healthy,Vegan,Non-Veg,4.3,0,28.0,364.0,3.9,0,0
ORD10736,U1455,R519,Beef Burger,French Fries,1,2,Junk,Veg,Non-Veg,3.4,2,147.0,1385.0,4.3,0,0
ORD10737,U1185,R538,Paneer Butter Masala,Filter Coffee,0,2,Balanced,Non-Veg,Veg,0.7,12,243.0,1336.0,4.3,1,0
ORD10738,U1103,R514,Paneer Butter Masala,Extra Chutney,0,3,Junk,Non-Veg,Non-Veg,11.1,10,246.0,12474.560942985998,4.6,0,0
ORD10739,U1389,R536,Beef Burger,Chocolate Brownie,0,6,Junk,Non-Veg,Non-Veg,10.6,19,85.0,683.0,3.6,1,0
ORD10740,U1063,R525,Oatmeal Bowl,Mint Raita,0,3,Healthy,Veg,Vegan,12.0,22,122.0,771.0,4.5,1,0
ORD10741,U1408,R522,Sushi Platter,Miso Soup,1,4,Junk,Vegan,Non-Veg,4.2,10,34.0,1036.0,3.9,0,1
ORD10742,U1421,R550,Margherita Pizza,Extra Chutney,1,4,Balanced,Veg,Vegan,6.9,15,221.0,502.0,4.3,0,0
ORD10743,U1242,R511,Paneer Butter Masala,Green Tea,1,3,Healthy,Veg,Non-Veg,10.1,2,151.0,181.0,3.9,0,0
ORD10744,U1031,R501,Masala Dosa,French Fries,1,4,Balanced,Vegan,Veg,6.9,13,109.0,341.0,4.9,0,0
ORD10745,U1198,R540,Margherita Pizza,Mint Raita,1,5,Balanced,Non-Veg,Veg,10.6,23,46.0,744.0,3.4,1,1
ORD10746,U1192,R538,Masala Dosa,Garlic Bread,1,6,Balanced,Veg,Non-Veg,9.7,22,238.0,531.0,4.4,1,0
ORD10747,U1327,R510,Oatmeal Bowl,Butter Naan,0,3,Junk,Non-Veg,Vegan,2.2,9,142.0,1182.0,4.2,0,0
ORD10748,U1291,R506,Chicken Biryani,Butter Naan,1,4,Junk,Non-Veg,Non-Veg,11.8,12,85.0,294.0,3.3,0,1
ORD10749,U1196,R516,Margherita Pizza,Chocolate Brownie,1,6,Junk,Vegan,Vegan,10.9,12,101.0,1389.0,3.1,0,0
ORD10750,U1018,R512,Pasta Alfredo,Miso Soup,0,2,Junk,Vegan,Non-Veg,10.0,2,82.0,1359.0,4.6,0,0
ORD10751,U1499,R537,Paneer Butter Masala,Chocolate Brownie,1,8,Healthy,Vegan,Veg,2.7,7,158.0,1377.0,3.3,0,0
ORD10752,U1041,R534,Margherita Pizza,Garlic Bread,0,3,Junk,Non-Veg,Veg,4.4,21,234.0,1148.0,3.4,1,1
ORD10753,U1440,R502,Margherita Pizza,Filter Coffee,1,1,Healthy,Non-Veg,Vegan,6.2,9,217.0,294.0,5.0,0,0
ORD10754,U1445,R508,Margherita Pizza,Miso Soup,1,4,Balanced,Veg,Non-Veg,4.6,1,126.0,741.0,4.4,0,0
ORD10755,U1484,R536,Sushi Platter,Healthy Quinoa Salad,1,4,Healthy,Non-Veg,Vegan,3.8,19,210.0,327.0,3.5,0,0
ORD10756,U1478,R549,Margherita Pizza,Filter Coffee,1,1,Junk,Vegan,Veg,12.2,19,117.0,1483.0,4.2,0,0
ORD10757,U1228,R533,Masala Dosa,Miso Soup,1,1,Healthy,Vegan,Vegan,9.8,15,78.0,600.0,4.1,0,1
ORD10758,U1039,R501,Chicken Biryani,Miso Soup,1,5,Junk,Vegan,Non-Veg,8.7,19,246.0,940.0,4.7,0,0
ORD10759,U1291,R528,Oatmeal Bowl,Garlic Bread,1,4,Junk,Vegan,Vegan,3.8,23,90.0,1202.0,4.5,0,0
ORD10760,U1049,R541,Beef Burger,Green Tea,0,3,Healthy,Non-Veg,Non-Veg,13.8,10,94.0,1393.0,4.7,1,1
ORD10761,U1266,R546,Margherita Pizza,Garlic Bread,1,2,Healthy,Vegan,Non-Veg,3.3,1,248.0,1170.0,3.4,0,0
ORD10762,U1207,R528,Paneer Butter Masala,Miso Soup,1,1,Balanced,Veg,Veg,12.0,15,51.0,1061.0,4.3,0,0
ORD10763,U1104,R544,Margherita Pizza,Mint Raita,1,5,Balanced,Non-Veg,Non-Veg,14.5,8,195.0,779.0,3.1,1,0
ORD10764,U1409,R542,Paneer Butter Masala,Filter Coffee,1,5,Balanced,Vegan,Non-Veg,11.0,19,235.0,967.0,,1,0
ORD10765,U1072,R544,Masala Dosa,Garlic Bread,1,2,Balanced,Veg,Non-Veg,14.9,7,138.0,277.0,4.4,0,0
ORD10766,U1400,R539,Paneer Butter Masala,Green Tea,1,4,Balanced,Vegan,Vegan,9.9,13,21.0,1343.0,3.0,0,0
ORD10767,U1224,R546,Pasta Alfredo,French Fries,1,6,Healthy,Non-Veg,Veg,3.7,20,106.0,884.0,4.2,1,0
ORD10768,U1012,R531,Beef Burger,Chocolate Brownie,1,2,Balanced,Non-Veg,Vegan,3.5,20,46.0,204.0,4.7,0,0
ORD10769,U1120,R514,Chicken Biryani,Miso Soup,0,4,Healthy,Veg,Vegan,5.2,22,116.0,1392.0,3.8,0,0
ORD10770,U1321,R528,Paneer Butter Masala,Healthy Quinoa Salad,1,3,Balanced,Non-Veg,Veg,0.6,1,202.0,811.0,3.1,0,0
ORD10771,U1085,R511,Paneer Butter Masala,French Fries,1,4,Junk,Veg,Vegan,10.4,10,121.0,1323.0,4.4,0,0
ORD10772,U1202,R518,Chicken Biryani,Butter Naan,1,5,Balanced,Vegan,Vegan,4.4,20,119.0,1307.0,4.9,0,0
ORD10773,U1110,R527,Beef Burger,Extra Chutney,0,0,Junk,Non-Veg,Non-Veg,12.3,10,148.0,1251.0,4.4,0,0
ORD10774,U1150,R548,Margherita Pizza,Green Tea,1,4,Healthy,Vegan,Vegan,5.7,23,154.0,233.0,4.2,1,1
ORD10775,U1202,R500,Paneer Butter Masala,Healthy Quinoa Salad,1,1,Balanced,Vegan,Veg,7.5,10,217.0,484.0,3.5,1,1
ORD10776,U1278,R508,Chicken Biryani,Extra Chutney,0,1,Healthy,Non-Veg,Vegan,14.5,0,91.0,1332.0,3.0,1,0
ORD10777,U1093,R508,Pasta Alfredo,Green Tea,1,3,,Vegan,Non-Veg,4.0,12,209.0,1364.0,4.4,0,1
ORD10778,U1177,R539,Pasta Alfredo,Mint Raita,1,2,Healthy,Veg,Vegan,11.0,1,150.0,768.0,3.5,0,1
ORD10779,U1044,R506,Masala Dosa,Chocolate Brownie,1,1,Balanced,Veg,Veg,11.4,22,89.0,744.0,4.7,1,0
ORD10780,U1331,R521,Chicken Biryani,French Fries,1,2,Balanced,Veg,Non-Veg,3.7,22,88.0,386.0,3.9,0,0
ORD10781,U1196,R504,Masala Dosa,Filter Coffee,1,2,Junk,Non-Veg,Vegan,7.8,8,103.0,1457.0,4.1,0,1
ORD10782,U1386,R520,Pasta Alfredo,Green Tea,1,4,Healthy,Vegan,Veg,5.6,1,163.0,438.0,4.5,0,0
ORD10783,U1358,R522,Beef Burger,Filter Coffee,1,5,Healthy,Vegan,Veg,11.7,23,73.0,408.0,4.6,0,0
ORD10784,U1046,R513,Margherita Pizza,Chocolate Brownie,0,3,Healthy,Vegan,Vegan,9.5,20,232.0,1042.0,4.3,0,0
ORD10785,U1287,R543,Chicken Biryani,Miso Soup,0,3,Healthy,Vegan,Vegan,7.4,8,152.0,478.0,4.9,0,0
ORD10786,U1450,R533,Oatmeal Bowl,Butter Naan,1,1,Healthy,Veg,Non-Veg,11.8,10,232.0,1417.0,5.0,1,0
ORD10787,U1253,R543,Pasta Alfredo,French Fries,0,0,Junk,Non-Veg,Vegan,3.9,9,31.0,165.0,4.9,0,0
ORD10788,U1180,R549,Pasta Alfredo,Chocolate Brownie,1,3,Balanced,Veg,Non-Veg,,20,99.0,158.0,4.6,1,0
ORD10789,U1288,R529,Oatmeal Bowl,Chocolate Brownie,1,7,Junk,Veg,Vegan,13.0,22,25.0,832.0,4.4,1,0
ORD10790,U1002,R549,Sushi Platter,Mint Raita,1,1,Healthy,Non-Veg,Veg,,19,83.0,809.0,4.3,0,1
ORD10791,U1188,R548,Pasta Alfredo,Extra Chutney,1,8,Healthy,Non-Veg,Veg,11.9,8,218.0,371.0,3.2,1,0
ORD10792,U1190,R546,Paneer Butter Masala,Butter Naan,1,4,Balanced,Veg,Veg,6.4,7,28.0,818.0,3.5,0,0
ORD10793,U1306,R518,Beef Burger,French Fries,1,5,Junk,Vegan,Veg,14.7,12,120.0,706.0,3.0,0,0
ORD10794,U1004,R538,Chicken Biryani,Miso Soup,1,3,Balanced,Non-Veg,Non-Veg,6.0,15,47.0,1352.0,3.3,0,0
ORD10795,U1327,R542,Oatmeal Bowl,Miso Soup,0,4,Balanced,Non-Veg,Veg,9.8,21,116.0,162.0,3.9,0,1
ORD10796,U1030,R541,Paneer Butter Masala,Garlic Bread,1,4,Junk,Veg,Non-Veg,2.8,12,213.0,1468.0,3.3,0,0
ORD10797,U1259,R533,Oatmeal Bowl,Chocolate Brownie,1,3,Balanced,Vegan,Non-Veg,14.7,0,163.0,993.0,4.8,0,0
ORD10798,U1082,R513,Chicken Biryani,Green Tea,1,4,Junk,Non-Veg,Non-Veg,10.7,14,189.0,355.0,4.6,0,0
ORD10799,U1443,R504,Masala Dosa,Mint Raita,1,4,Junk,Veg,Vegan,11.4,1,100.0,213.0,3.1,0,0
ORD10800,U1011,R514,Chicken Biryani,Butter Naan,0,4,Healthy,Non-Veg,Non-Veg,1.5,2,237.0,876.0,3.5,0,0
ORD10801,U1035,R535,Sushi Platter,Miso Soup,1,3,Balanced,Vegan,Vegan,11.6,20,183.0,467.0,4.6,0,0
ORD10802,U1474,R506,Chicken Biryani,French Fries,1,7,Healthy,Veg,Non-Veg,11.7,0,117.0,557.0,4.6,0,0
ORD10803,U1126,R526,Chicken Biryani,Garlic Bread,1,3,Balanced,Veg,Vegan,10.2,15,118.0,481.0,4.9,1,0
ORD10804,U1238,R538,Sushi Platter,French Fries,1,1,Balanced,Vegan,Vegan,4.7,2,231.0,1028.0,5.0,0,1
ORD10805,U1199,R506,Beef Burger,Mint Raita,1,5,Healthy,Veg,Veg,7.6,14,153.0,897.0,5.0,1,0
ORD10806,U1048,R519,Pasta Alfredo,Green Tea,1,3,,Vegan,Non-Veg,2.1,19,182.0,255.0,3.8,0,0
ORD10807,U1219,R513,Chicken Biryani,Garlic Bread,1,4,Healthy,Veg,Vegan,7.3,12,116.0,861.0,,0,1
ORD10808,U1045,R548,Sushi Platter,Garlic Bread,1,3,Junk,Vegan,Veg,4.0,23,71.0,1218.0,4.5,0,1
ORD10809,U1245,R531,Paneer Butter Masala,Extra Chutney,1,3,Balanced,Non-Veg,Non-Veg,5.6,7,186.0,260.0,,0,0
ORD10810,U1343,R550,Masala Dosa,Butter Naan,0,4,Junk,Non-Veg,Veg,2.9,20,160.0,1351.0,4.6,1,1
ORD10811,U1142,R500,Masala Dosa,Garlic Bread,1,0,Balanced,Non-Veg,Vegan,3.8,20,135.0,931.0,4.1,0,0
ORD10812,U1086,R531,Chicken Biryani,Extra Chutney,1,3,Balanced,Veg,Veg,1.6,10,164.0,1433.0,4.6,0,0
ORD10813,U1375,R538,Beef Burger,Extra Chutney,0,5,Junk,Vegan,Veg,13.8,10,68.0,350.0,3.6,0,0
ORD10814,U1118,R508,Beef Burger,Mint Raita,0,3,Junk,Vegan,Non-Veg,8.2,23,203.0,1491.0,4.0,0,0
ORD10815,U1196,R541,Paneer Butter Masala,Filter Coffee,1,2,Balanced,Non-Veg,Vegan,6.3,15,238.0,1020.0,4.1,1,0
ORD10816,U1079,R505,Chicken Biryani,French Fries,1,2,Healthy,Non-Veg,Non-Veg,8.3,8,225.0,916.0,4.9,0,0
ORD10817,U1232,R511,Masala Dosa,Green Tea,1,4,Healthy,Non-Veg,Non-Veg,9.6,19,94.0,846.0,3.5,1,0
ORD10818,U1220,R518,Beef Burger,Healthy Quinoa Salad,1,5,Healthy,Vegan,Veg,13.9,23,113.0,182.0,4.9,0,1
ORD10819,U1221,R518,Chicken Biryani,French Fries,0,6,Healthy,Non-Veg,Vegan,3.1,0,206.0,1419.0,4.6,0,0
ORD10820,U1292,R523,Oatmeal Bowl,Garlic Bread,0,4,Balanced,Veg,Non-Veg,4.8,14,157.0,1019.0,4.5,0,0
ORD10821,U1128,R532,Beef Burger,Green Tea,0,3,Healthy,Non-Veg,Vegan,14.6,7,146.0,274.0,4.6,0,0
ORD10822,U1393,R507,Sushi Platter,Miso Soup,0,7,Healthy,Non-Veg,Non-Veg,5.9,10,233.0,178.0,4.2,1,0
ORD10823,U1318,R512,Oatmeal Bowl,Filter Coffee,0,2,Healthy,Vegan,Veg,0.8,21,143.0,219.0,3.5,0,0
ORD10824,U1095,R510,Pasta Alfredo,Miso Soup,1,2,Balanced,Veg,Non-Veg,2.6,8,138.0,973.0,3.4,0,0
ORD10825,U1072,R548,Beef Burger,Miso Soup,1,3,Junk,Vegan,Non-Veg,0.9,1,30.0,979.0,4.7,1,0
ORD10826,U1245,R547,Masala Dosa,Butter Naan,0,2,Healthy,Veg,Non-Veg,14.9,21,36.0,825.0,4.5,0,0
ORD10827,U1201,R531,Margherita Pizza,French Fries,0,3,Balanced,Veg,Vegan,4.5,12,22.0,564.0,3.4,0,0
ORD10828,U1087,R549,Oatmeal Bowl,Healthy Quinoa Salad,1,2,Balanced,Non-Veg,Veg,13.9,1,230.0,868.0,4.2,0,0
ORD10829,U1278,R521,Pasta Alfredo,Mint Raita,0,2,Healthy,Non-Veg,Vegan,14.9,15,114.0,847.0,3.9,0,0
ORD10830,U1466,R550,Paneer Butter Masala,Healthy Quinoa Salad,1,3,Junk,Vegan,Non-Veg,9.2,12,128.0,176.0,3.3,0,0
ORD10831,U1448,R520,Paneer Butter Masala,Miso Soup,1,6,Junk,Vegan,Veg,1.0,20,214.0,12935.080355863163,4.1,0,1
ORD10832,U1201,R533,Masala Dosa,Garlic Bread,1,2,Junk,Vegan,Vegan,1.7,15,160.0,222.0,3.6,1,0
ORD10833,U1378,R514,Beef Burger,Filter Coffee,0,7,Balanced,Veg,Non-Veg,7.5,23,160.0,1365.0,3.2,0,1
ORD10834,U1007,R537,Chicken Biryani,Chocolate Brownie,0,3,Healthy,Vegan,Veg,6.4,1,88.0,1129.0,3.9,1,0
ORD10835,U1314,R519,Beef Burger,Healthy Quinoa Salad,1,4,Healthy,Veg,Veg,9.3,15,212.0,1495.0,4.2,0,0
ORD10836,U1058,R542,Masala Dosa,Miso Soup,1,1,Balanced,Veg,Non-Veg,6.9,23,58.0,558.0,3.1,0,0
ORD10837,U1382,R529,Paneer Butter Masala,Filter Coffee,1,0,Healthy,Veg,Veg,14.0,23,32.0,1336.0,3.8,1,0
ORD10838,U1143,R542,Beef Burger,Green Tea,0,3,Healthy,Veg,Veg,8.3,8,64.0,964.0,3.5,1,1
ORD10839,U1006,R527,Paneer Butter Masala,French Fries,1,4,Junk,Veg,Vegan,10.6,7,82.0,762.0,3.1,0,1
ORD10840,U1199,R501,Oatmeal Bowl,Extra Chutney,1,2,Healthy,Non-Veg,Veg,13.5,0,85.0,450.0,3.3,0,0
ORD10841,U1038,R511,Pasta Alfredo,Butter Naan,1,3,Healthy,Veg,Vegan,2.6,21,174.0,1147.0,3.3,1,0
ORD10842,U1392,R536,Chicken Biryani,Filter Coffee,0,6,Balanced,Veg,Vegan,3.8,19,70.0,1371.0,3.4,1,1
ORD10843,U1474,R513,Oatmeal Bowl,Garlic Bread,0,3,Balanced,Non-Veg,Vegan,2.1,12,176.0,468.0,4.6,1,0
ORD10844,U1029,R515,Paneer Butter Masala,Garlic Bread,1,2,Junk,Non-Veg,Vegan,2.5,14,41.0,387.0,3.9,0,1
ORD10845,U1064,R508,Paneer Butter Masala,Filter Coffee,1,1,Balanced,Non-Veg,Veg,7.9,23,54.0,1090.0,3.3,0,1
ORD10846,U1122,R502,Margherita Pizza,Garlic Bread,1,3,Junk,Vegan,Veg,5.2,19,137.0,1469.0,3.2,0,0
ORD10847,U1349,R526,Margherita Pizza,French Fries,1,4,Junk,Vegan,Vegan,6.6,2,232.0,1162.0,3.6,1,0
ORD10848,U1471,R541,Oatmeal Bowl,Garlic Bread,1,3,Healthy,Veg,Veg,14.7,20,218.0,534.0,4.6,0,0
ORD10849,U1040,R519,Sushi Platter,Healthy Quinoa Salad,1,2,Junk,Veg,Vegan,2.8,7,243.0,717.0,3.7,0,0
ORD10850,U1389,R522,Oatmeal Bowl,Extra Chutney,1,3,Healthy,Veg,Vegan,8.3,7,170.0,669.0,3.3,1,0
ORD10851,U1151,R512,Margherita Pizza,Garlic Bread,1,0,Junk,Veg,Vegan,1.9,8,175.0,1300.0,3.8,0,0
ORD10852,U1179,R523,Paneer Butter Masala,Extra Chutney,1,2,Balanced,Non-Veg,Non-Veg,5.1,2,164.0,1191.0,4.1,1,0
ORD10853,U1152,R521,Masala Dosa,Miso Soup,1,6,Balanced,Vegan,Veg,8.1,13,163.0,945.0,3.1,0,1
ORD10854,U1430,R530,Oatmeal Bowl,Mint Raita,1,2,Balanced,Non-Veg,Veg,14.2,7,54.0,521.0,4.3,0,0
ORD10855,U1030,R550,Paneer Butter Masala,French Fries,0,3,Junk,Vegan,Vegan,6.2,21,145.0,1416.0,3.8,0,0
